"panel","x","smooth"
"residuo_vs_ajustado",-5.68259423019606,0.0166274880541131
"residuo_vs_ajustado",-5.67942002448373,0.0175023904324928
"residuo_vs_ajustado",-5.67942002448373,0.0175023904324928
"residuo_vs_ajustado",-5.67686323868408,0.0182071141271279
"residuo_vs_ajustado",-5.65620990170623,0.023899767748548
"residuo_vs_ajustado",-5.60954543200377,0.0367618375791154
"residuo_vs_ajustado",-5.59051516582241,0.0420071262126223
"residuo_vs_ajustado",-5.59051516582241,0.0420071262126223
"residuo_vs_ajustado",-5.5227998211455,0.0606714225689033
"residuo_vs_ajustado",-5.5227998211455,0.0606714225689036
"residuo_vs_ajustado",-5.50684723218216,0.0650684148530333
"residuo_vs_ajustado",-5.50684723218216,0.0650684148530333
"residuo_vs_ajustado",-5.5047171136083,0.0656555367901105
"residuo_vs_ajustado",-5.5047171136083,0.0656555367901105
"residuo_vs_ajustado",-5.50097676573887,0.0666864842281502
"residuo_vs_ajustado",-5.50097676573887,0.0666864842281502
"residuo_vs_ajustado",-5.48823003533397,0.0708430495548067
"residuo_vs_ajustado",-5.48823003533397,0.0708430495548067
"residuo_vs_ajustado",-5.4789287996197,0.0738760778402517
"residuo_vs_ajustado",-5.4495518431116,0.0834555727338825
"residuo_vs_ajustado",-5.4495518431116,0.0834555727338825
"residuo_vs_ajustado",-5.40061624930166,0.0994129191284978
"residuo_vs_ajustado",-5.40061624930166,0.0994129191284978
"residuo_vs_ajustado",-5.37866363185232,0.106571420612469
"residuo_vs_ajustado",-5.37866363185232,0.106571420612469
"residuo_vs_ajustado",-5.3424061039045,0.118394592415039
"residuo_vs_ajustado",-5.33984313178292,0.119230348778854
"residuo_vs_ajustado",-5.31078353884738,0.128706354983252
"residuo_vs_ajustado",-5.31078353884738,0.128706354983252
"residuo_vs_ajustado",-5.27454474731501,0.140523417051614
"residuo_vs_ajustado",-5.2634777757812,0.144132231915295
"residuo_vs_ajustado",-5.2634777757812,0.144132231915295
"residuo_vs_ajustado",-5.25981118167047,0.145327866989033
"residuo_vs_ajustado",-5.25981118167047,0.145327866989033
"residuo_vs_ajustado",-5.16537047464926,0.177994172075734
"residuo_vs_ajustado",-5.16537047464926,0.177994172075734
"residuo_vs_ajustado",-5.1616345254013,0.17928640782631
"residuo_vs_ajustado",-5.1616345254013,0.17928640782631
"residuo_vs_ajustado",-5.10395976712657,0.199235657562243
"residuo_vs_ajustado",-5.08715178284797,0.205049408429377
"residuo_vs_ajustado",-5.06571690561153,0.212463565537966
"residuo_vs_ajustado",-5.05934354964338,0.214668059733833
"residuo_vs_ajustado",-5.03081560538613,0.22453565348654
"residuo_vs_ajustado",-5.03081560538613,0.22453565348654
"residuo_vs_ajustado",-5.02250449940857,0.227410400320125
"residuo_vs_ajustado",-5.02250449940857,0.227410400320125
"residuo_vs_ajustado",-5.00001338470684,0.23500692550199
"residuo_vs_ajustado",-4.98447042751811,0.240256663776446
"residuo_vs_ajustado",-4.98352314822228,0.240576613726481
"residuo_vs_ajustado",-4.98352314822228,0.240576613726481
"residuo_vs_ajustado",-4.95405214552096,0.250530643000899
"residuo_vs_ajustado",-4.95405214552096,0.250530643000899
"residuo_vs_ajustado",-4.94918225771823,0.252175480342975
"residuo_vs_ajustado",-4.94918225771823,0.252175480342975
"residuo_vs_ajustado",-4.87483780073546,0.277285820452451
"residuo_vs_ajustado",-4.87483780073545,0.277285820452454
"residuo_vs_ajustado",-4.86137621912507,0.281832560133751
"residuo_vs_ajustado",-4.86137621912507,0.281832560133751
"residuo_vs_ajustado",-4.78710389237568,0.306918537772024
"residuo_vs_ajustado",-4.78710389237567,0.306918537772029
"residuo_vs_ajustado",-4.75870025284438,0.315529399402821
"residuo_vs_ajustado",-4.74509726128664,0.319653289157848
"residuo_vs_ajustado",-4.73607923536505,0.322387198427051
"residuo_vs_ajustado",-4.73607923536505,0.322387198427051
"residuo_vs_ajustado",-4.72221650080747,0.326589832000407
"residuo_vs_ajustado",-4.72221650080747,0.326589832000407
"residuo_vs_ajustado",-4.69074070638882,0.336132049650357
"residuo_vs_ajustado",-4.68664091922955,0.337374943185368
"residuo_vs_ajustado",-4.68664091922955,0.337374943185368
"residuo_vs_ajustado",-4.67407776912129,0.341183594084135
"residuo_vs_ajustado",-4.67407776912129,0.341183594084135
"residuo_vs_ajustado",-4.61796261572529,0.358195492180904
"residuo_vs_ajustado",-4.61796261572529,0.358195492180904
"residuo_vs_ajustado",-4.61743336539154,0.358355939977989
"residuo_vs_ajustado",-4.61743336539154,0.358355939977989
"residuo_vs_ajustado",-4.5808018449758,0.369461170111543
"residuo_vs_ajustado",-4.5808018449758,0.369461170111543
"residuo_vs_ajustado",-4.56872872256483,0.373121263967402
"residuo_vs_ajustado",-4.56872872256483,0.373121263967402
"residuo_vs_ajustado",-4.53554669325695,0.381738232027855
"residuo_vs_ajustado",-4.53554669325695,0.381738232027855
"residuo_vs_ajustado",-4.51779774707411,0.386347416744834
"residuo_vs_ajustado",-4.51779774707411,0.386347416744834
"residuo_vs_ajustado",-4.49214934201429,0.393007994527806
"residuo_vs_ajustado",-4.49214934201429,0.393007994527806
"residuo_vs_ajustado",-4.43820491652964,0.407016703492761
"residuo_vs_ajustado",-4.43820491652964,0.407016703492761
"residuo_vs_ajustado",-4.4371937335146,0.407279295381369
"residuo_vs_ajustado",-4.4371937335146,0.407279295381369
"residuo_vs_ajustado",-4.43521102988461,0.407794179317323
"residuo_vs_ajustado",-4.42678972591197,0.409981089186105
"residuo_vs_ajustado",-4.42678972591197,0.409981089186105
