"tree_id","repeat_id","outer_fold","fit_origin","node","depth","node_n","variable","split_role","split_rank","count","ncat","improve","index","adjusted_agreement","split_type","cutpoint","left_levels","right_levels","left_rule","right_rule"
2,1,2,"outer_training_saved_hyperparameters",6,2,117,"imc","surrogate",4,0,1,0.606837606837607,20.1182698122782,0.148148148148148,"continuous",20.1182698122782,,,"imc >= 20.118269812278186","imc < 20.118269812278186"
2,1,2,"outer_training_saved_hyperparameters",6,2,117,"risser","surrogate",5,0,5,0.606837606837607,22,0.148148148148148,"categorical",,"0 | 1 | 2","3 | 4","risser in {0 | 1 | 2}","risser in {3 | 4}"
2,1,2,"outer_training_saved_hyperparameters",12,3,54,"lenke","surrogate",1,0,6,0.814814814814815,25,0.285714285714286,"categorical",,"2 | 3","1 | 4 | 5 | 6","lenke in {2 | 3}","lenke in {1 | 4 | 5 | 6}"
2,1,2,"outer_training_saved_hyperparameters",12,3,54,"idade","surrogate",2,0,-1,0.796296296296296,10.5,0.214285714285714,"continuous",10.5,,,"idade < 10.5","idade >= 10.5"
2,1,2,"outer_training_saved_hyperparameters",12,3,54,"lordose_lombar","surrogate",3,0,1,0.759259259259259,67.5,0.0714285714285717,"continuous",67.5,,,"lordose_lombar >= 67.5","lordose_lombar < 67.5"
2,1,2,"outer_training_saved_hyperparameters",12,3,54,"correcao_colete","surrogate",4,0,-1,0.759259259259259,50.6410256410256,0.0714285714285717,"continuous",50.6410256410256,,,"correcao_colete < 50.641025641025649","correcao_colete >= 50.641025641025649"
2,1,2,"outer_training_saved_hyperparameters",12,3,54,"escoliometro_maior_10_graus","surrogate",5,0,4,0.759259259259259,26,0.0714285714285717,"categorical",,"toracica_lombar","normal | toracica | lombar","escoliometro_maior_10_graus in {toracica_lombar}","escoliometro_maior_10_graus in {normal | toracica | lombar}"
3,1,3,"outer_training_saved_hyperparameters",1,0,553,"lenke","surrogate",1,0,6,0.632911392405063,4,0.0645161290322581,"categorical",,"1 | 3 | 4 | 5 | 6","2","lenke in {1 | 3 | 4 | 5 | 6}","lenke in {2}"
3,1,3,"outer_training_saved_hyperparameters",1,0,553,"imc","surrogate",2,0,1,0.623869801084991,15.8580042573654,0.04147465437788,"continuous",15.8580042573654,,,"imc >= 15.858004257365359","imc < 15.858004257365359"
3,1,3,"outer_training_saved_hyperparameters",1,0,553,"risser","surrogate",3,0,5,0.613019891500904,5,0.0138248847926268,"categorical",,"0 | 1 | 3 | 4","2","risser in {0 | 1 | 3 | 4}","risser in {2}"
3,1,3,"outer_training_saved_hyperparameters",1,0,553,"cifose_toracica","surrogate",4,0,-1,0.61121157323689,53.5,0.00921658986175108,"continuous",53.5,,,"cifose_toracica < 53.5","cifose_toracica >= 53.5"
3,1,3,"outer_training_saved_hyperparameters",1,0,553,"lordose_lombar","surrogate",5,0,-1,0.609403254972875,65.5,0.0046082949308754,"continuous",65.5,,,"lordose_lombar < 65.5","lordose_lombar >= 65.5"
3,1,3,"outer_training_saved_hyperparameters",2,1,336,"imc","surrogate",1,0,-1,0.833333333333333,14.7826038631566,0.0819672131147544,"continuous",14.7826038631566,,,"imc < 14.782603863156632","imc >= 14.782603863156632"
3,1,3,"outer_training_saved_hyperparameters",2,1,336,"cifose_toracica","surrogate",2,0,-1,0.821428571428571,2.5,0.0163934426229508,"continuous",2.5,,,"cifose_toracica < 2.5","cifose_toracica >= 2.5"
3,1,3,"outer_training_saved_hyperparameters",5,2,275,"imc","surrogate",1,0,1,0.865454545454545,14.9030813654523,0.0512820512820516,"continuous",14.9030813654523,,,"imc >= 14.903081365452316","imc < 14.903081365452316"
3,1,3,"outer_training_saved_hyperparameters",3,1,217,"risser","surrogate",1,0,5,0.589861751152074,13,0.118811881188119,"categorical",,"0 | 2 | 4","1 | 3","risser in {0 | 2 | 4}","risser in {1 | 3}"
3,1,3,"outer_training_saved_hyperparameters",3,1,217,"lordose_lombar","surrogate",2,0,1,0.585253456221198,43.5,0.108910891089109,"continuous",43.5,,,"lordose_lombar >= 43.5","lordose_lombar < 43.5"
3,1,3,"outer_training_saved_hyperparameters",3,1,217,"sexo","surrogate",3,0,2,0.580645161290323,14,0.099009900990099,"categorical",,"feminino","masculino","sexo in {feminino}","sexo in {masculino}"
3,1,3,"outer_training_saved_hyperparameters",3,1,217,"imc","surrogate",4,0,1,0.571428571428571,19.8161168509761,0.0792079207920791,"continuous",19.8161168509761,,,"imc >= 19.816116850976105","imc < 19.816116850976105"
3,1,3,"outer_training_saved_hyperparameters",3,1,217,"lenke","surrogate",5,0,6,0.566820276497696,15,0.0693069306930692,"categorical",,"1 | 3 | 5 | 6","2 | 4","lenke in {1 | 3 | 5 | 6}","lenke in {2 | 4}"
4,1,4,"outer_training_saved_hyperparameters",1,0,553,"lenke","surrogate",1,0,6,0.623869801084991,4,0.0502283105022829,"categorical",,"1 | 3 | 4 | 5 | 6","2","lenke in {1 | 3 | 4 | 5 | 6}","lenke in {2}"
4,1,4,"outer_training_saved_hyperparameters",1,0,553,"imc","surrogate",2,0,1,0.614828209764919,14.6055076557158,0.0273972602739724,"continuous",14.6055076557158,,,"imc >= 14.605507655715773","imc < 14.605507655715773"
4,1,4,"outer_training_saved_hyperparameters",1,0,553,"risser","surrogate",3,0,5,0.61121157323689,5,0.0182648401826483,"categorical",,"0 | 1 | 3 | 4","2","risser in {0 | 1 | 3 | 4}","risser in {2}"
4,1,4,"outer_training_saved_hyperparameters",1,0,553,"lordose_lombar","surrogate",4,0,-1,0.607594936708861,81,0.00913242009132413,"continuous",81,,,"lordose_lombar < 81","lordose_lombar >= 81"
4,1,4,"outer_training_saved_hyperparameters",1,0,553,"cifose_toracica","surrogate",5,0,1,0.605786618444846,2.5,0.00456621004566192,"continuous",2.5,,,"cifose_toracica >= 2.5","cifose_toracica < 2.5"
4,1,4,"outer_training_saved_hyperparameters",2,1,334,"imc","surrogate",1,0,-1,0.844311377245509,14.7826038631566,0.0545454545454546,"continuous",14.7826038631566,,,"imc < 14.782603863156632","imc >= 14.782603863156632"
4,1,4,"outer_training_saved_hyperparameters",5,2,279,"imc","surrogate",1,0,1,0.853046594982079,14.9030813654523,0.0238095238095233,"continuous",14.9030813654523,,,"imc >= 14.903081365452316","imc < 14.903081365452316"
4,1,4,"outer_training_saved_hyperparameters",10,3,237,"cifose_toracica","surrogate",1,0,-1,0.839662447257384,57,0.05,"continuous",57,,,"cifose_toracica < 57","cifose_toracica >= 57"
4,1,4,"outer_training_saved_hyperparameters",10,3,237,"lordose_lombar","surrogate",2,0,1,0.839662447257384,23,0.05,"continuous",23,,,"lordose_lombar >= 23","lordose_lombar < 23"
4,1,4,"outer_training_saved_hyperparameters",10,3,237,"correcao_colete","surrogate",3,0,-1,0.839662447257384,48.8088485536018,0.05,"continuous",48.8088485536018,,,"correcao_colete < 48.808848553601798","correcao_colete >= 48.808848553601798"
4,1,4,"outer_training_saved_hyperparameters",3,1,219,"idade","surrogate",1,0,-1,0.753424657534247,10.5,0.0357142857142857,"continuous",10.5,,,"idade < 10.5","idade >= 10.5"
4,1,4,"outer_training_saved_hyperparameters",3,1,219,"imc","surrogate",2,0,-1,0.753424657534247,15.4880303449199,0.0357142857142857,"continuous",15.4880303449199,,,"imc < 15.488030344919917","imc >= 15.488030344919917"
4,1,4,"outer_training_saved_hyperparameters",3,1,219,"cifose_toracica","surrogate",3,0,1,0.753424657534247,56.5,0.0357142857142857,"continuous",56.5,,,"cifose_toracica >= 56.5","cifose_toracica < 56.5"
4,1,4,"outer_training_saved_hyperparameters",6,2,56,"idade","surrogate",1,0,-1,0.678571428571429,11.5,0.181818181818182,"continuous",11.5,,,"idade < 11.5","idade >= 11.5"
4,1,4,"outer_training_saved_hyperparameters",6,2,56,"imc","surrogate",2,0,-1,0.678571428571429,15.8393962241586,0.181818181818182,"continuous",15.8393962241586,,,"imc < 15.839396224158602","imc >= 15.839396224158602"
4,1,4,"outer_training_saved_hyperparameters",6,2,56,"cifose_toracica","surrogate",3,0,1,0.678571428571429,40.5,0.181818181818182,"continuous",40.5,,,"cifose_toracica >= 40.5","cifose_toracica < 40.5"
4,1,4,"outer_training_saved_hyperparameters",6,2,56,"lordose_lombar","surrogate",4,0,-1,0.678571428571429,48.5,0.181818181818182,"continuous",48.5,,,"lordose_lombar < 48.5","lordose_lombar >= 48.5"
4,1,4,"outer_training_saved_hyperparameters",6,2,56,"correcao_colete","surrogate",5,0,-1,0.642857142857143,50.5555555555556,0.0909090909090911,"continuous",50.5555555555556,,,"correcao_colete < 50.55555555555555","correcao_colete >= 50.55555555555555"
