"family","scope","repeat_id","outer_fold","config_id","alpha","lambda_fraction","mean_metric","sd_metric","se_metric","n_valid","n_converged","one_se_threshold","eligible_one_se","selected_one_se"
"continuous","outer",1,10,14,0.75,0.01,4.40037284125451,0.357742472672248,0.159987297466801,5,5,4.37955030590416,FALSE,FALSE
"continuous","outer",1,10,15,1,0.01,4.44542858667297,0.380218754545051,0.170038996296608,5,5,4.37955030590416,FALSE,FALSE
"continuous","outer",1,10,16,0,0.001,4.29594503246998,0.247001687941566,0.110462512958906,5,5,4.37955030590416,TRUE,FALSE
"continuous","outer",1,10,17,0.25,0.001,4.29162590982913,0.248613154351783,0.111183182646247,5,5,4.37955030590416,TRUE,FALSE
"continuous","outer",1,10,18,0.5,0.001,4.28442457770434,0.254113873929246,0.113643179226321,5,5,4.37955030590416,TRUE,FALSE
"continuous","outer",1,10,19,0.75,0.001,4.27681255504508,0.257991740833239,0.115377414027326,5,5,4.37955030590416,TRUE,FALSE
"continuous","outer",1,10,20,1,0.001,4.27365780864915,0.258001991438506,0.115381998237364,5,5,4.37955030590416,TRUE,FALSE
"logistic","outer",1,10,1,0,1,0.579822658903449,0.0242048247857007,0.0108247267208597,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,2,0.25,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,3,0.5,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,4,0.75,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,5,1,1,0.692683447702587,0.000148862115084355,0.0000665731617206029,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,6,0,0.1,0.494587240419145,0.0353273688384549,0.0157988796377986,5,5,0.506396950251774,TRUE,TRUE
"logistic","outer",1,10,7,0.25,0.1,0.520949431960053,0.040828526136014,0.0182590719722508,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,8,0.5,0.1,0.549659568450006,0.0420024151275218,0.0187840510888609,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,9,0.75,0.1,0.561459263065712,0.0376405300858797,0.0168333567962306,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,10,1,0.1,0.57403585997872,0.0322370689984738,0.0144168555351877,5,5,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,11,0,0.01,0.496196277294676,0.035024380458433,0.0156633791149743,5,5,0.506396950251774,TRUE,FALSE
"logistic","outer",1,10,12,0.25,0.01,0.49355042811643,0.0367363282289974,0.0164289854327565,5,5,0.506396950251774,TRUE,FALSE
"logistic","outer",1,10,13,0.5,0.01,0.491480694864185,0.0372419351199303,0.0166550997083602,5,5,0.506396950251774,TRUE,FALSE
"logistic","outer",1,10,14,0.75,0.01,0.490286205846793,0.0374195516700019,0.016734532244338,5,5,0.506396950251774,TRUE,FALSE
"logistic","outer",1,10,15,1,0.01,0.489291211957413,0.0382495936315129,0.0171057382943612,5,5,0.506396950251774,TRUE,FALSE
"logistic","outer",1,10,16,0,0.001,0.509243036437846,0.0333914767050574,0.0149331223563218,5,0,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,17,0.25,0.001,0.508577161002779,0.0331257354107526,0.0148142792366229,5,0,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,18,0.5,0.001,0.508120739437471,0.0328982647214925,0.0147125512518081,5,0,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,19,0.75,0.001,0.507840951908195,0.0326327900333758,0.0145938273620212,5,0,0.506396950251774,FALSE,FALSE
"logistic","outer",1,10,20,1,0.001,0.507664285480673,0.0324766877295585,0.0145240162894652,5,0,0.506396950251774,FALSE,FALSE
"continuous","outer",2,1,1,0,1,5.1973202049892,0.486226924201555,0.217447291001063,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,2,0.25,1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,3,0.5,1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,4,0.75,1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,5,1,1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,6,0,0.1,4.66623568106417,0.432058454438856,0.193222414875755,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,7,0.25,0.1,5.10075875300358,0.485620380921671,0.21717603660004,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,8,0.5,0.1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,9,0.75,0.1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,10,1,0.1,5.31212730816168,0.497942322733827,0.222686576501395,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,11,0,0.01,4.14475973684037,0.354742332989812,0.158645594212417,5,5,4.24697494908033,TRUE,TRUE
"continuous","outer",2,1,12,0.25,0.01,4.19579024188956,0.362737423544298,0.162221107405636,5,5,4.24697494908033,TRUE,FALSE
"continuous","outer",2,1,13,0.5,0.01,4.27217007971648,0.380011866521824,0.169946473159875,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,14,0.75,0.01,4.34819925675525,0.380226112268401,0.170042286770522,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,15,1,0.01,4.42597045346363,0.397294838308645,0.177675653113584,5,5,4.24697494908033,FALSE,FALSE
"continuous","outer",2,1,16,0,0.001,4.09728908767446,0.360548645400693,0.161242256062283,5,5,4.24697494908033,TRUE,FALSE
"continuous","outer",2,1,17,0.25,0.001,4.0923090024223,0.360843576578146,0.161374153294577,5,5,4.24697494908033,TRUE,FALSE
"continuous","outer",2,1,18,0.5,0.001,4.09106151272745,0.359019386879499,0.160558350860571,5,5,4.24697494908033,TRUE,FALSE
"continuous","outer",2,1,19,0.75,0.001,4.08888258669975,0.353505269006495,0.158092362380574,5,1,4.24697494908033,TRUE,FALSE
"continuous","outer",2,1,20,1,0.001,4.08989353107119,0.350973865314723,0.156960284233915,5,5,4.24697494908033,TRUE,FALSE
"logistic","outer",2,1,1,0,1,0.58116964320865,0.0197053369666668,0.0088124945954013,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,6,0,0.1,0.484174197119072,0.0552755781684676,0.0247199900560594,5,5,0.50297147607779,TRUE,TRUE
"logistic","outer",2,1,7,0.25,0.1,0.51461739249139,0.0458680805034458,0.0205128292006275,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,8,0.5,0.1,0.545913702547439,0.0357206750595746,0.015974771527078,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,9,0.75,0.1,0.559201393045974,0.0292751237836688,0.0130922333660009,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,10,1,0.1,0.572007639654869,0.0247057154340167,0.0110487318286454,5,5,0.50297147607779,FALSE,FALSE
"logistic","outer",2,1,11,0,0.01,0.480094432079207,0.0960499784502098,0.0429548562104118,5,5,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,12,0.25,0.01,0.474542928814407,0.0887648785245767,0.0396968604790929,5,5,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,13,0.5,0.01,0.471143510360445,0.0839056073585894,0.0375237283494425,5,5,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,14,0.75,0.01,0.469181234080966,0.0798811540970142,0.0357239381364119,5,5,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,15,1,0.01,0.468369628700873,0.077372082881859,0.0346018473769169,5,5,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,16,0,0.001,0.492299922679426,0.116833634655185,0.0522495898294739,5,0,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,17,0.25,0.001,0.491321199693258,0.116193616470282,0.0519633649958181,5,0,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,18,0.5,0.001,0.490281955757278,0.115638136395464,0.0517149467543299,5,0,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,19,0.75,0.001,0.489309643130925,0.115193220291208,0.0515159742236497,5,0,0.50297147607779,TRUE,FALSE
"logistic","outer",2,1,20,1,0.001,0.488470464051025,0.114676264318761,0.0512847844844968,5,0,0.50297147607779,TRUE,FALSE
"continuous","outer",2,2,1,0,1,5.18403665946133,0.458863192030187,0.205209857950407,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,2,0.25,1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,3,0.5,1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,4,0.75,1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,5,1,1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,6,0,0.1,4.65436152654591,0.482520612676487,0.215789778097894,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,7,0.25,0.1,5.08431707303222,0.474021206556838,0.211988728127512,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,8,0.5,0.1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,9,0.75,0.1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,10,1,0.1,5.30089063961439,0.457931533983243,0.204793207805457,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,11,0,0.01,4.17354188041638,0.496030529602632,0.221831596621341,5,5,4.33927258127046,TRUE,TRUE
"continuous","outer",2,2,12,0.25,0.01,4.21179907050479,0.512246288482349,0.2290835044537,5,5,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,13,0.5,0.01,4.26470778601559,0.53436017952993,0.238973137179583,5,5,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,14,0.75,0.01,4.34351126260901,0.557897669627972,0.249499422755373,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,15,1,0.01,4.40562965629759,0.585632357471791,0.261902752226076,5,5,4.33927258127046,FALSE,FALSE
"continuous","outer",2,2,16,0,0.001,4.13890680229267,0.46644970221848,0.208602648449011,5,5,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,17,0.25,0.001,4.13126669660453,0.4747110296403,0.212297226388926,5,5,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,18,0.5,0.001,4.12405841938826,0.481928667208802,0.215525052036951,5,5,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,19,0.75,0.001,4.12113334772652,0.486555608006874,0.217594282867422,5,1,4.33927258127046,TRUE,FALSE
"continuous","outer",2,2,20,1,0.001,4.11984050447212,0.49066504016504,0.219432076798339,5,5,4.33927258127046,TRUE,FALSE
"logistic","outer",2,2,1,0,1,0.580278808696441,0.02873561101734,0.0128509559219528,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,6,0,0.1,0.489715247432597,0.0585016193912805,0.0261627195505446,5,5,0.515719876699877,TRUE,TRUE
"logistic","outer",2,2,7,0.25,0.1,0.518685967747161,0.0541196258585879,0.0242030324673316,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,8,0.5,0.1,0.545697573548549,0.0471981482657436,0.0211076535868633,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,9,0.75,0.1,0.55754090786954,0.041644938445479,0.0186241826565771,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,10,1,0.1,0.570783344681441,0.0347714561187597,0.0155502679116395,5,5,0.515719876699877,FALSE,FALSE
"logistic","outer",2,2,11,0,0.01,0.491767263274637,0.0840809252380958,0.037602132888692,5,5,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,12,0.25,0.01,0.488335315336704,0.081064113776369,0.0362529737879476,5,5,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,13,0.5,0.01,0.485919951164611,0.079111376766153,0.0353796832485431,5,5,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,14,0.75,0.01,0.483562255208011,0.0772248203395953,0.0345359895659087,5,5,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,15,1,0.01,0.48230552638833,0.0747167587206112,0.0334143503115474,5,5,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,16,0,0.001,0.507812657446808,0.0960615911239422,0.042960049555985,5,0,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,17,0.25,0.001,0.506662711331894,0.0958024636860985,0.0428441642428143,5,0,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,18,0.5,0.001,0.505615506284097,0.0955486883120814,0.0427306724453507,5,0,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,19,0.75,0.001,0.504677595056121,0.0953887640588518,0.0426591521450563,5,0,0.515719876699877,TRUE,FALSE
"logistic","outer",2,2,20,1,0.001,0.504462908434771,0.0960560857760904,0.0429575874895777,5,0,0.515719876699877,TRUE,FALSE
"continuous","outer",2,3,1,0,1,5.25748319356448,0.341715947989009,0.152820017739841,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,2,0.25,1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,3,0.5,1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,4,0.75,1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,5,1,1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,6,0,0.1,4.72441611087285,0.295709488523608,0.132245303586096,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,7,0.25,0.1,5.15936259443562,0.334785822418016,0.149720771365972,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,8,0.5,0.1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,9,0.75,0.1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,10,1,0.1,5.37599420707376,0.351182274360018,0.157053487592397,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,11,0,0.01,4.26393931649562,0.194830442186416,0.0871308225630336,5,5,4.31318188784557,TRUE,TRUE
"continuous","outer",2,3,12,0.25,0.01,4.30352447250493,0.213839948416127,0.0956321321927018,5,5,4.31318188784557,TRUE,FALSE
"continuous","outer",2,3,13,0.5,0.01,4.3521899504153,0.225192261006759,0.100709040723598,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,14,0.75,0.01,4.41661211428143,0.25727928223144,0.115058792854371,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,15,1,0.01,4.49043478691449,0.290891635251848,0.130090694101841,5,5,4.31318188784557,FALSE,FALSE
"continuous","outer",2,3,16,0,0.001,4.26000831794742,0.148785861189485,0.0665390599421071,5,5,4.31318188784557,TRUE,FALSE
"continuous","outer",2,3,17,0.25,0.001,4.25289396718216,0.149498898114246,0.0668579397489537,5,5,4.31318188784557,TRUE,FALSE
"continuous","outer",2,3,18,0.5,0.001,4.24781944005823,0.151403059901747,0.0677095067883557,5,5,4.31318188784557,TRUE,FALSE
"continuous","outer",2,3,19,0.75,0.001,4.24586323588027,0.152828792422176,0.0683471137550381,5,0,4.31318188784557,TRUE,FALSE
"continuous","outer",2,3,20,1,0.001,4.24457764912055,0.153403741333773,0.0686042387250223,5,5,4.31318188784557,TRUE,FALSE
"logistic","outer",2,3,1,0,1,0.577821268811441,0.0136993755180262,0.00612654698152061,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,6,0,0.1,0.484337159937887,0.0337531817890305,0.015094881787436,5,5,0.489233760699996,TRUE,TRUE
"logistic","outer",2,3,7,0.25,0.1,0.511304524246416,0.0249389337904408,0.0111530302483584,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,8,0.5,0.1,0.543782745629824,0.0199330825953922,0.00891434553688297,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,9,0.75,0.1,0.559627872411861,0.0171814304970241,0.00768376930840678,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,10,1,0.1,0.572059986365757,0.0157057358433679,0.00702381859648514,5,5,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,11,0,0.01,0.488917010290926,0.0605393398483296,0.0270740158427653,5,5,0.489233760699996,TRUE,FALSE
"logistic","outer",2,3,12,0.25,0.01,0.483436067346567,0.0550228048108999,0.0246069463739749,5,5,0.489233760699996,TRUE,FALSE
"logistic","outer",2,3,13,0.5,0.01,0.478296723723522,0.0491106269874956,0.0219629400723352,5,5,0.489233760699996,TRUE,FALSE
"logistic","outer",2,3,14,0.75,0.01,0.474553889821001,0.0432154094442147,0.0193265186385501,5,5,0.489233760699996,TRUE,FALSE
"logistic","outer",2,3,15,1,0.01,0.471612133441593,0.0394031564239532,0.0176216272584034,5,5,0.489233760699996,TRUE,FALSE
"logistic","outer",2,3,16,0,0.001,0.506190775159545,0.070998900307778,0.0317516734831845,5,0,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,17,0.25,0.001,0.504734803821761,0.0700948702980412,0.0313473789720902,5,0,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,18,0.5,0.001,0.503521913509778,0.0694210881683094,0.0310460544432692,5,0,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,19,0.75,0.001,0.502705092106995,0.0689928426004922,0.0308545372031288,5,0,0.489233760699996,FALSE,FALSE
"logistic","outer",2,3,20,1,0.001,0.50259639314879,0.0688765201668068,0.030802516229323,5,0,0.489233760699996,FALSE,FALSE
"continuous","outer",2,4,1,0,1,5.24731390515948,0.141548590012348,0.0633024538773718,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,2,0.25,1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,3,0.5,1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,4,0.75,1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,5,1,1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,6,0,0.1,4.71745067338667,0.140156354335963,0.0626798271547521,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,7,0.25,0.1,5.15512473488616,0.138566548110091,0.0619688441963315,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,8,0.5,0.1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,9,0.75,0.1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,10,1,0.1,5.36195664679671,0.14355650337164,0.064200420030233,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,11,0,0.01,4.18454849011958,0.132353422858896,0.0591902501134534,5,5,4.18975485440559,TRUE,TRUE
"continuous","outer",2,4,12,0.25,0.01,4.23215145342285,0.153442066407828,0.0686213782191879,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,13,0.5,0.01,4.30020324880407,0.166074834832116,0.0742709240073322,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,14,0.75,0.01,4.38144677791265,0.168757098575783,0.0754704688202169,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,15,1,0.01,4.47723780303427,0.155694548622342,0.0696287188891404,5,5,4.18975485440559,FALSE,FALSE
"continuous","outer",2,4,16,0,0.001,4.13440780205678,0.140131709670938,0.0626688057254963,5,5,4.18975485440559,TRUE,FALSE
"continuous","outer",2,4,17,0.25,0.001,4.12707360262034,0.140159539906586,0.0626812517852439,5,5,4.18975485440559,TRUE,FALSE
"continuous","outer",2,4,18,0.5,0.001,4.12836129905594,0.142410112143563,0.0636877382872752,5,5,4.18975485440559,TRUE,FALSE
"continuous","outer",2,4,19,0.75,0.001,4.13281636130951,0.14222348253689,0.063604274989848,5,2,4.18975485440559,TRUE,FALSE
"continuous","outer",2,4,20,1,0.001,4.13641301062864,0.138125920749827,0.0617717896502724,5,4,4.18975485440559,TRUE,FALSE
"logistic","outer",2,4,1,0,1,0.582996651507149,0.0256662105490311,0.0114782783024911,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,2,0.25,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,3,0.5,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,4,0.75,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,5,1,1,0.692679840605181,0.000154558200041579,0.0000691205283545962,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,6,0,0.1,0.495892225524391,0.0576565608463487,0.0257847978802577,5,5,0.521339847251349,TRUE,TRUE
"logistic","outer",2,4,7,0.25,0.1,0.516569844505356,0.0462028533621644,0.0206625441744509,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,8,0.5,0.1,0.544647907604551,0.0373631745719244,0.0167093196396029,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,9,0.75,0.1,0.561388165643915,0.0315811215830153,0.0141235069330616,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,10,1,0.1,0.574868591057822,0.0266264444466508,0.0119077079563666,5,5,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,11,0,0.01,0.505242971851723,0.0754837625413635,0.0337573648479882,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,12,0.25,0.01,0.499238302913189,0.0717688974187458,0.032096026659705,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,13,0.5,0.01,0.495107664447512,0.0686211885056143,0.0306883284390761,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,14,0.75,0.01,0.493258952363345,0.0668084157223082,0.0298776318048294,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,15,1,0.01,0.491613784643826,0.0664694966938363,0.0297260626075231,5,5,0.521339847251349,TRUE,FALSE
"logistic","outer",2,4,16,0,0.001,0.526591435476927,0.0857326626009674,0.0383408122935634,5,0,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,17,0.25,0.001,0.525692711196296,0.0856212779847371,0.0382909995788557,5,0,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,18,0.5,0.001,0.524914547073273,0.08553569299288,0.0382527248069264,5,0,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,19,0.75,0.001,0.524499173793241,0.0852811844945216,0.0381389051462903,5,0,0.521339847251349,FALSE,FALSE
"logistic","outer",2,4,20,1,0.001,0.524606865552136,0.0852548467620834,0.0381271265542693,5,0,0.521339847251349,FALSE,FALSE
"continuous","outer",2,5,1,0,1,5.16204222596364,0.453017935925249,0.2025957799511,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,2,0.25,1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,3,0.5,1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,4,0.75,1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,5,1,1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,6,0,0.1,4.62850117140964,0.436561481543568,0.195236229817887,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,7,0.25,0.1,5.06139884646068,0.452979867341751,0.202578755162999,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,8,0.5,0.1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,9,0.75,0.1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,10,1,0.1,5.28106065308339,0.459221044813474,0.205369894580281,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,11,0,0.01,4.16854467737362,0.45555756068799,0.203731534672466,5,5,4.35435061276936,TRUE,TRUE
"continuous","outer",2,5,12,0.25,0.01,4.22390483417168,0.444959250105833,0.198991826090795,5,5,4.35435061276936,TRUE,FALSE
"continuous","outer",2,5,13,0.5,0.01,4.28890903898781,0.440815635268458,0.197138745201005,5,5,4.35435061276936,TRUE,FALSE
"continuous","outer",2,5,14,0.75,0.01,4.33799104299802,0.436813671541333,0.195349012613537,5,5,4.35435061276936,TRUE,FALSE
"continuous","outer",2,5,15,1,0.01,4.40367606696535,0.42465631666735,0.189912078228574,5,5,4.35435061276936,FALSE,FALSE
"continuous","outer",2,5,16,0,0.001,4.15142836142737,0.493882513160447,0.220870974465039,5,5,4.35435061276936,TRUE,FALSE
"continuous","outer",2,5,17,0.25,0.001,4.14973886462796,0.490963823390774,0.219565696718994,5,5,4.35435061276936,TRUE,FALSE
"continuous","outer",2,5,18,0.5,0.001,4.14528027918036,0.488417498383844,0.218426945557334,5,5,4.35435061276936,TRUE,FALSE
